X,Y,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Activities,Unique Squirrel ID
-73.96281029,40.78672159,26A,AM,10/09/2018,28,Adult,Black,"Black, Cinnamon",Black+Gray,Gray & White selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Open ground,false,false,true,false,false,false,false,true,true,false,true,true,false,scampering w/ squirrel #1,26A-AM-319973-29
-73.97871485,40.7812293,31F,AM,10/10/2018,25,Adult,Gray,"Gray, Black",Black+Gray,large white highlight,Ground Plane,FALSE,tree,true,false,true,true,false,false,false,true,true,false,true,false,false,staying very still to avoid two very curious dogs on the ground,31F-AM-935551-09
-73.95052671,40.77828211,17G,PM,10/15/2018,29,?,Cinnamon,"Black, White",Gray+,Cinnamon oval on back,Above Ground,40,ran up tree,true,true,false,false,true,false,true,true,false,true,false,false,false,chased by dog,17G-PM-948036-21
-73.95015526,40.79530679,03C,AM,10/11/2018,10,?,Gray,White,Black+White,Drawing included on tally sheet,Ground Plane,FALSE,Same tree (as #6),false,true,true,true,false,false,true,true,true,true,true,false,false,"peeking out of tree,did *not* come out",03C-AM-700790-16
-73.9592106,40.78318642,36H,AM,10/09/2018,28,Adult,Black,Cinnamon,Black+Cinnamon,Could be same squirrel as #1?,Ground Plane,FALSE,Arbor path & hill w/ bushes,false,false,true,false,false,true,false,true,true,true,false,true,false,hopping around,36H-AM-167345-19
-73.96430542,40.78178163,14I,PM,10/20/2018,10,?,Black,White,Black+,Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,foot of tree,true,true,true,true,true,false,true,false,true,true,true,true,false,hopping around,14I-PM-927307-02
-73.97142802,40.76581347,13F,PM,10/07/2018,8,Juvenile,Cinnamon,Black,Cinnamon+,may be same squirrel as #1 - male,Above Ground,3,Moved 20+ feet high above top of tree limb,true,true,false,false,false,false,false,true,false,true,true,false,false,eating (on branch),13F-PM-170793-12
-73.95557546,40.77692527,41F,AM,10/11/2018,1,Juvenile,Black,"Cinnamon, White",Gray+Cinnamon,Sighting was far away,Above Ground,30,Clearing near bike path (bikes active),false,false,false,false,false,true,true,true,false,true,false,true,true,chasing and being chased by #7,41F-AM-367053-18
-73.95963281,40.77829654,27A,AM,10/20/2018,13,Juvenile,Gray,"Gray, Black",Black+Gray,too far to note 30',Above Ground,4,crossing pavement in front of arsenal,false,false,true,true,false,false,false,false,true,false,true,true,true,climbed fence staring at me - went up tree,27A-AM-114866-06
-73.97604642,40.77895236,06G,AM,10/13/2018,24,Juvenile,Gray,"Gray, White","Gray+Black, White",tbd,Above Ground,25,On rock,true,false,true,true,false,true,false,false,false,true,false,true,true,"peeking out of tree,did *not* come out",06G-AM-976836-27
-73.95252193,40.78533729,02H,PM,10/20/2018,9,Juvenile,Gray,Black,"Gray+Black, Cinnamon, White",notch on tail,Above Ground,12,Fence pole,false,true,true,true,true,true,false,false,false,false,false,true,true,playing (with #9),02H-PM-344734-16
-73.95530063,40.78369767,09E,PM,10/13/2018,22,?,Black,Gray,Cinnamon+,small adult,Ground Plane,FALSE,in the playground.,true,false,true,false,false,false,false,false,true,false,false,true,true,standing upright,09E-PM-428141-13
-73.9512999,40.7863137,38D,AM,10/12/2018,10,?,Gray,"Gray, Black","Cinnamon+Gray, White",small adult,Above Ground,5,edge of park at 108th West,true,false,true,false,false,false,true,true,false,false,false,true,true,standing upright,38D-AM-148500-02
-73.95834427,40.79184056,41C,PM,10/11/2018,15,Juvenile,Gray,White,"Black+Gray, White","Off-white, decorator's white?",Above Ground,5,Climbing up rocks,true,true,true,false,false,true,false,true,false,false,false,true,true,planting nut,41C-PM-622881-12
-73.96187476,40.79353415,18C,PM,10/07/2018,5,?,Gray,Black,Black+White,"COULD HAVE BEEN CHIPPY, DEEP BROWN",Above Ground,4,in a tree with red berries,false,true,false,false,true,false,false,false,false,false,false,true,true,traveling,18C-PM-374272-19
-73.96801035,40.79019424,34A,AM,10/20/2018,22,?,Cinnamon,"Gray, White","Gray+Black, Cinnamon",skinny tail,Ground Plane,FALSE,Ground then up tree,true,false,true,true,false,true,true,true,false,false,true,true,false,sleeping,34A-AM-987675-28
-73.95183657,40.7985526,17I,AM,10/12/2018,16,Juvenile,Black,Cinnamon,Gray+White,white tail/belly,Ground Plane,FALSE,Elm tree,true,true,true,true,false,true,true,false,false,true,false,true,true,crying out,17I-AM-590010-16
-73.95393229,40.7655526,32D,PM,10/16/2018,13,?,Black,Cinnamon,Cinnamon+Gray,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Above Ground,6,on fallen log,false,false,true,true,false,false,false,false,false,false,false,true,true,ran up tree,32D-PM-279037-07
-73.97973705,40.77180359,23H,PM,10/17/2018,22,?,Black,"Black, Cinnamon",Black+Gray,White belly,Ground Plane,FALSE,"no clue, way up a tree!",false,true,false,true,true,true,false,true,true,false,true,true,true,climbing (tree),23H-PM-703546-21
-73.98032969,40.76517694,20A,AM,10/19/2018,25,?,Cinnamon,"Gray, White",Black+,Short tail,Ground Plane,FALSE,Tree & ground,false,false,true,false,true,false,true,true,true,true,false,false,false,standing,20A-AM-211302-16
-73.96932377,40.78770686,20F,PM,10/19/2018,20,Juvenile,Black,Cinnamon,"Cinnamon+Black, White",Cinnamon along tail & back,Ground Plane,FALSE,stay on side of trunk,true,true,false,false,true,false,false,false,true,true,true,true,true,digging,20F-PM-804600-06
-73.95567737,40.79652839,15B,PM,10/10/2018,18,?,Cinnamon,Black,Cinnamon+Black,Can't tell :(,Ground Plane,FALSE,Moved 20+ feet high above top of tree limb,false,true,true,true,true,true,false,true,false,true,false,true,false,crossing east drive,15B-PM-809649-01
-73.95012177,40.77348316,41F,AM,10/11/2018,11,Adult,Cinnamon,"Black, Cinnamon","Gray+Black, Cinnamon, White",dark gray,Above Ground,4,Moved 20+ feet high above top of tree limb,false,true,true,false,true,true,false,false,true,true,false,false,false,chasing squirrel #6,41F-AM-684352-26
-73.97642995,40.79754956,12B,AM,10/15/2018,27,Adult,Black,Cinnamon,Gray+,White selected as Primary. Black selected as Highlights. Made executive adjustments.,Above Ground,12,LAWN,true,true,true,true,false,false,false,false,false,true,false,false,true,crying out,12B-AM-574392-14
-73.962481,40.76703255,06H,PM,10/13/2018,9,Juvenile,Gray,"Gray, Black",Gray+White,Sighting was far away,Ground Plane,FALSE,running on rocks,true,false,true,false,true,false,false,false,false,true,true,false,false,digging (?),06H-PM-968773-06
-73.96918459,40.79781015,23H,PM,10/19/2018,16,Adult,Gray,"Cinnamon, White",+,Black & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,by tree trunk base,true,true,true,false,false,false,false,false,true,true,true,true,true,dead (something ran over it),23H-PM-804259-12
-73.95066756,40.77729055,15G,PM,10/13/2018,2,Juvenile,Black,Gray,Cinnamon+White,just outside hectare,Ground Plane,FALSE,elevated ground,true,false,true,false,true,true,false,true,false,false,false,true,true,flying,15G-PM-581981-18
-73.95468505,40.76848148,21G,AM,10/08/2018,26,Adult,Black,"Gray, White",Cinnamon+White,"Looks very brown, not like English red squirrels",Ground Plane,FALSE,edge of landscape,false,true,false,false,true,false,false,false,true,true,false,false,true,being chased by #2,21G-AM-133033-03
-73.9548042,40.78201717,03E,PM,10/17/2018,25,Adult,Cinnamon,Black,"Cinnamon+Gray, Black",Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,4,hanging upside down to get a nut,true,true,true,false,true,true,false,false,false,false,true,false,false,acorns,03E-PM-101378-08
-73.96642436,40.77395122,05G,PM,10/17/2018,2,Adult,Black,"Black, White",Gray+Cinnamon,dark gray,Ground Plane,FALSE,across the lawn and climb up a small tree,false,false,true,false,false,true,true,false,true,true,true,false,true,hopping,05G-PM-205461-23
-73.96811798,40.77494043,06B,AM,10/19/2018,12,Juvenile,Cinnamon,White,"Gray+Black, Cinnamon, White",white tail/belly,Above Ground,3,(white oak),true,true,true,true,false,true,true,true,true,true,true,true,true,holding nut,06B-AM-814968-01
-73.97256353,40.77572969,39B,AM,10/12/2018,8,Juvenile,Black,Black,"Cinnamon+Gray, Black",Gray & Cinnamon selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,On the rock,true,true,false,false,false,false,true,false,true,false,false,true,true,ran across a path,39B-AM-395761-15
-73.97938631,40.79318348,12H,PM,10/06/2018,9,?,Gray,Cinnamon,Gray+Black,white neck and belly,Above Ground,25,By the main road,false,false,true,true,true,true,false,false,true,true,true,false,false,"peeking out of tree,did *not* come out",12H-PM-813695-21
-73.95397446,40.78389338,08B,AM,10/06/2018,12,Juvenile,Gray,Black,Cinnamon+,Cinnamon stripe on back,Ground Plane,FALSE,Was on top of the edge of Bow Bridge,false,true,false,true,true,false,false,true,false,true,true,true,false,hiding,08B-AM-385907-17
-73.95560356,40.77587114,19A,AM,10/12/2018,26,Adult,Black,"Black, White",Gray+,tail straight,Above Ground,6,ran to tree,false,false,true,true,true,true,false,false,true,true,true,true,false,together w/ #8,19A-AM-574040-11
-73.94973064,40.78639921,42I,PM,10/20/2018,9,Adult,Cinnamon,White,Black+,Gray & White selected as Primary & Highlights. Made executive adjustments.,Above Ground,7,running up and down,true,true,true,true,true,false,true,false,false,true,true,false,false,playing,42I-PM-280940-25
-73.94982749,40.79012479,40H,AM,10/20/2018,10,Juvenile,Gray,"Black, Cinnamon",Cinnamon+,"Gray & Cinnamon selected as Primary: ""much browner, like 1/2 & 1/2"".",Above Ground,2,in between 2 trees,true,true,false,true,true,false,true,false,true,true,true,false,true,running (across branches),40H-AM-769587-25
-73.96369758,40.77450917,31D,AM,10/15/2018,25,Juvenile,Cinnamon,Cinnamon,"Cinnamon+Gray, Black",White belly,Ground Plane,FALSE,Oak tree,false,true,false,true,true,true,false,false,true,true,true,false,true,running (from a dog),31D-AM-996681-13
-73.95698407,40.77947084,41E,PM,10/14/2018,2,Juvenile,Black,"Black, Cinnamon, White",Cinnamon+Gray,Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,40,Grassy area,false,false,true,false,false,false,true,true,true,true,true,true,false,climbing (up rocks),41E-PM-273808-21
-73.95145816,40.76920202,28A,AM,10/12/2018,16,?,Black,Cinnamon,"Gray+Black, Cinnamon",cinnamon tail,Ground Plane,FALSE,across the lawn and climb up a small tree,true,true,false,false,false,true,true,true,false,false,false,true,true,chasing #5,28A-AM-502867-16
-73.95444837,40.77128855,10G,PM,10/15/2018,20,Adult,Gray,Gray,Gray+,Only peeked head out,Above Ground,25,on fallen tree,false,true,false,false,true,true,false,true,true,true,true,true,false,climbing down,10G-PM-970895-28
-73.97338274,40.78889136,31D,PM,10/10/2018,7,?,Black,"Black, Cinnamon, White",Gray+,Only peeked head out,Above Ground,20,went up tree,false,true,true,true,false,true,false,false,true,false,false,true,true,"wandering,interacting with tourists",31D-PM-441140-27
-73.96699491,40.77129872,08H,AM,10/13/2018,28,?,Gray,Gray,Cinnamon+,black in tail,Ground Plane,FALSE,Trash bins,true,true,true,true,false,true,true,true,false,false,false,true,true,grooming! & scratching,08H-AM-927266-02
-73.97709822,40.78340054,04F,AM,10/07/2018,2,Adult,Cinnamon,"Black, White",Cinnamon+Black,young adult,Above Ground,7,Construction materials,false,true,true,true,false,true,false,true,true,false,true,false,false,chased by a doggo,04F-AM-265189-11
-73.95116626,40.78987466,32C,AM,10/14/2018,1,Adult,Gray,"Gray, White",Gray+Black,vid!,Ground Plane,FALSE,In tree,true,true,false,false,true,true,true,false,false,false,false,true,false,"hunkered down,tail over body; sitting perfectly still",32C-AM-308130-26
-73.96210238,40.76867357,38C,PM,10/11/2018,19,Juvenile,Gray,White,+,Cinnamon belly,Ground Plane,FALSE,Pine tree near utility shed,true,true,true,false,true,true,true,true,true,false,false,true,true,playing with #5,38C-PM-659178-13
-73.97397078,40.78488451,19B,AM,10/18/2018,28,Juvenile,Cinnamon,"Cinnamon, White","Black+Gray, White",No Primary Fur Color selected. Made executive adjustment based on other squirrels.,Ground Plane,FALSE,on a fallen branch,true,true,true,false,true,false,true,true,true,false,true,false,false,canoodling w/ #9,19B-AM-441572-18
-73.96004245,40.77394369,42H,PM,10/14/2018,4,?,Gray,"Black, Cinnamon","Cinnamon+Gray, White",Gray & Cinnamon selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,on trunk,false,true,false,true,true,true,false,true,true,false,false,false,true,chasing (#7),42H-PM-128063-15
-73.9617266,40.79881325,14I,AM,10/07/2018,24,Juvenile,Gray,"Cinnamon, White",Cinnamon+Black,White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,15,Running from one tree to the other,false,false,false,true,false,true,true,false,false,true,true,false,true,laid down on the branch,14I-AM-616817-15
-73.96989909,40.78193527,30I,AM,10/08/2018,22,Juvenile,Black,"Gray, Black","Gray+Black, Cinnamon",Side stripes,Above Ground,4,by water,false,true,true,true,true,false,true,false,true,true,true,false,true,hiding,30I-AM-625651-20
-73.97758869,40.79328793,22I,AM,10/17/2018,27,Adult,Cinnamon,"Gray, Black",Black+White,white tail/belly,Ground Plane,FALSE,Under the tree,false,false,false,false,true,false,false,true,true,true,true,true,true,being chased,22I-AM-233823-20
-73.96004646,40.78428296,19E,PM,10/13/2018,2,Adult,Gray,"Black, White","Gray+Black, White",white tail/belly,Above Ground,5,In the Woods/Brush,true,false,false,true,true,true,false,true,true,false,true,true,false,burying food,19E-PM-632070-17
-73.96480176,40.76643913,38F,AM,10/06/2018,25,Juvenile,Cinnamon,"Gray, White","Black+Gray, White",White tail,Above Ground,7,base of tree with ~ 30 small birds all eating,true,false,false,true,false,true,true,false,false,true,true,false,true,walking w/ something in mouth,38F-AM-767900-08
-73.95687935,40.78720257,33C,AM,10/20/2018,14,Adult,Cinnamon,"Gray, Black",Gray+Black,Light Cinnamon,Ground Plane,FALSE,root bed of tree,false,true,true,true,false,true,false,false,false,false,true,true,true,2/3 were chasing each other,33C-AM-433019-13
-73.9648063,40.79840753,18C,PM,10/15/2018,2,Juvenile,Gray,Cinnamon,"Cinnamon+Gray, White",tuft on butt,Above Ground,10,Tree 90th left 90th & 89,false,false,true,true,false,false,false,false,false,false,true,false,true,begging (came one yard away from me and stood there),18C-PM-943087-25
-73.95436871,40.78609213,38E,PM,10/20/2018,29,Adult,Black,Black,Cinnamon+,"Looks very brown, not like English red squirrels",Ground Plane,FALSE,Across Arbor path into hill w/ bushes,false,false,true,false,false,true,true,false,false,true,false,true,false,digging & burying,38E-PM-687465-29
-73.96380839,40.79375255,40G,AM,10/20/2018,15,Adult,Cinnamon,Gray,Black+Cinnamon,White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,12,Rock,false,false,false,false,false,false,false,true,false,false,true,true,true,still,40G-AM-903309-06
-73.96352448,40.79604168,17D,AM,10/20/2018,12,Adult,Gray,"Gray, Black",Gray+White,white on tail,Above Ground,7,under bushes,true,true,true,true,true,true,true,false,false,false,false,true,false,dead,17D-AM-216435-22
-73.95359939,40.77294087,10F,AM,10/12/2018,5,Adult,Cinnamon,"Black, White","Gray+Black, Cinnamon",Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,In tree,false,false,true,true,false,true,false,true,true,true,true,false,false,with some nuts in the mouth,10F-AM-146233-07
-73.96847437,40.77237631,42E,PM,10/12/2018,28,Juvenile,Black,Gray,"Black+Cinnamon, White",white tail/belly,Above Ground,8,chain link fence,true,true,false,false,false,false,false,false,true,false,true,false,false,"sitting still,tail over back",42E-PM-835333-27
-73.97694557,40.786422,02E,PM,10/18/2018,20,?,Black,Cinnamon,"Gray+Black, White",Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,Above Ground,40,by large tree in sectioned off area,false,false,false,false,true,true,true,false,true,true,true,true,false,"wandering,interacting with tourists",02E-PM-442192-21
-73.98025375,40.7793821,34A,PM,10/06/2018,29,Adult,Black,"Gray, White",Cinnamon+Gray,"White belly & stripes on tail, Cinnamon face & stripes on back",Ground Plane,FALSE,(white oak),false,false,true,true,true,true,true,false,true,false,false,true,false,walking on branch,34A-PM-405383-12
-73.95741947,40.79448038,37H,PM,10/14/2018,7,Juvenile,Gray,White,Black+,small adult,Above Ground,6,gingko tree by traffic light in front of Strawberry Fields,false,true,false,false,true,true,false,false,true,false,false,false,false,hiding in log,37H-PM-328088-04
-73.96165803,40.79659855,05B,AM,10/13/2018,24,Juvenile,Gray,"Cinnamon, White","Black+Gray, White","Gray, Cinnamon & White selected as Primary. Gray & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,near base of small tree,true,true,true,false,false,false,false,true,false,true,false,false,false,chasing (#5),05B-AM-159269-07
-73.95902456,40.77735387,02B,PM,10/09/2018,21,Adult,Black,Cinnamon,Black+,Tiny! So tiny!,Above Ground,40,on top [of] a big rock/boulder in the area,false,false,true,true,true,true,false,true,false,true,false,true,true,playing (with #9),02B-PM-190868-27
-73.97446367,40.77325037,38E,PM,10/15/2018,10,?,Gray,"Black, Cinnamon","Cinnamon+Black, White",young adult,Ground Plane,FALSE,on fallen tree,true,false,true,false,false,true,true,true,false,true,false,true,true,climbing (down tree),38E-PM-948327-03
-73.9768715,40.79239129,08B,PM,10/16/2018,14,Adult,Black,"Black, Cinnamon, White","Cinnamon+Black, White",didn't get a good look,Ground Plane,FALSE,Tree limb,true,false,false,false,true,false,false,false,true,false,false,false,false,still,08B-PM-721671-15
-73.98070134,40.774586,08G,AM,10/10/2018,14,Juvenile,Gray,"Black, White","Black+Gray, White",Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,hiding in bushes,false,true,false,false,false,false,true,true,false,false,true,true,false,chillin',08G-AM-611357-21
-73.97013723,40.79387315,12I,AM,10/07/2018,5,?,Black,"Cinnamon, White","Gray+Black, Cinnamon","Didn't see squirrel size, or colors",Ground Plane,FALSE,on a checker table,true,true,true,false,false,true,false,false,true,true,true,false,false,jumping b/w trees,12I-AM-541856-13
-73.96261345,40.77982958,31B,PM,10/18/2018,18,Juvenile,Cinnamon,"Black, Cinnamon","Gray+Black, Cinnamon",white haunches/tail,Ground Plane,FALSE,in a tree with red berries,true,false,true,true,false,true,false,false,false,true,false,false,true,chasing (#6),31B-PM-329297-15
-73.96882768,40.78841366,16D,PM,10/14/2018,24,Adult,Black,White,Cinnamon+,"Very far, so appx",Above Ground,25,LAWN,true,false,true,false,false,false,false,true,true,true,false,true,false,was chased by # 11,16D-PM-305446-15
-73.96740576,40.76827426,24I,AM,10/20/2018,14,?,Black,"Black, Cinnamon",Gray+,Gray & Cinnamon selected as both Primary and Highlights. Made executive adjustments.,Above Ground,12,in hole in tree,false,true,true,false,true,true,false,false,false,false,false,true,true,posing,24I-AM-345954-26
-73.95273471,40.78687541,40I,AM,10/17/2018,2,Juvenile,Gray,"Gray, White","Gray+Black, Cinnamon, White",Cinnamon oval on back,Ground Plane,FALSE,edge of park @ 98th (north),true,true,false,true,true,true,false,false,true,false,false,true,true,grooming! & scratching,40I-AM-850707-04
-73.97021054,40.78081644,13G,AM,10/17/2018,26,Juvenile,Gray,"Black, Cinnamon, White",Black+Cinnamon,Gray & White selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,5,near a brush,true,false,true,false,false,false,true,true,false,true,false,false,false,planting nut,13G-AM-274115-03
-73.96500039,40.78556389,31D,AM,10/11/2018,12,Juvenile,Gray,Gray,"Black+Cinnamon, White","3/4 length tail, hair loss",Ground Plane,FALSE,Clearing near bike path (bikes active),false,true,true,true,true,true,true,false,true,true,true,false,true,chased by dog,31D-AM-719140-25
-73.95652303,40.77082609,32G,AM,10/08/2018,22,Adult,Gray,"Cinnamon, White",Cinnamon+,patches of white on haunches,Above Ground,15,CROSS BRIDLE - INTO TREE TO AVOID DOGGO,false,false,false,true,false,true,true,false,false,true,true,false,false,sitting there,32G-AM-296062-11
-73.96869254,40.79085441,16D,AM,10/17/2018,24,?,Gray,"Black, Cinnamon, White",Cinnamon+White,Cinnamon on the tail,Above Ground,20,edge of landscape,true,true,true,false,true,false,false,true,true,false,true,true,false,foraging (on the tree itself),16D-AM-706151-26
-73.96160216,40.7952879,02A,AM,10/12/2018,6,Adult,Gray,Black,Cinnamon+Gray,beauty!,Ground Plane,FALSE,another tree,true,false,true,false,true,true,true,true,true,true,true,true,false,watching me scratching,02A-AM-640993-28
-73.95404861,40.77254161,02F,AM,10/14/2018,4,Adult,Cinnamon,Cinnamon,Black+Cinnamon,Blonde? in Highlights,Ground Plane,FALSE,on tree branch,true,false,true,false,false,true,true,false,true,true,true,false,true,bringing green leaves to nest,02F-AM-962447-25
-73.95130868,40.76828057,23E,PM,10/08/2018,13,Adult,Black,Black,Cinnamon+White,Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Above Ground,7,Low tree,true,false,true,false,false,true,false,true,true,true,true,false,false,eating (ate upside down on a tree — #jealous),23E-PM-439003-10
-73.97653506,40.76574293,38H,PM,10/07/2018,4,?,Black,Cinnamon,"Gray+Black, White",white tail/belly,Above Ground,6,bush,false,true,true,false,true,false,false,false,false,false,true,true,true,playing?,38H-PM-254161-07
-73.95202962,40.7875131,03D,PM,10/12/2018,22,Adult,Black,"Gray, White",Cinnamon+Black,Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,By large tree chasing #1,false,false,false,true,false,true,true,true,false,false,true,false,false,walking w/ something in mouth,03D-PM-438084-29
-73.96568801,40.78628514,31G,PM,10/12/2018,14,Adult,Cinnamon,"Black, Cinnamon, White","Gray+Cinnamon, White",Beautiful white puff at the end of its tail,Above Ground,2,Rock a,true,false,false,false,true,false,true,false,false,true,false,true,false,hopping,31G-PM-842886-21
-73.9730402,40.78415871,07D,PM,10/09/2018,16,Adult,Black,White,Black+Gray,may be same squirrel as #1 - male,Above Ground,6,in the bushes beneath a tree,false,true,false,true,true,false,true,true,true,false,false,true,false,scratching!,07D-PM-103877-24
-73.96672482,40.77307703,09B,PM,10/16/2018,29,Adult,Cinnamon,"Gray, Black","Black+Cinnamon, White",white at end of tail,Ground Plane,FALSE,Rocky area,true,false,false,false,true,true,true,true,false,true,true,false,false,was chased by # 11,09B-PM-708544-29
-73.95034948,40.77867363,08G,AM,10/14/2018,4,Juvenile,Cinnamon,"Black, Cinnamon","Black+Cinnamon, White",Darker than others,Above Ground,30,on rock (large),false,false,true,true,false,false,true,false,true,true,true,false,false,cleaning face & tail,08G-AM-131818-13
-73.96567224,40.7858409,09E,AM,10/19/2018,24,Adult,Cinnamon,"Gray, Black",Black+Gray,White underbelly,Ground Plane,FALSE,running up and down,false,false,false,false,false,true,true,true,false,true,true,false,true,"lying on belly on branch,eating big nut",09E-AM-148555-01
-73.97082368,40.78240076,02E,PM,10/13/2018,25,Juvenile,Black,"Black, Cinnamon, White",Cinnamon+Gray,White ring on short tail,Ground Plane,FALSE,under bench,true,true,false,false,true,true,true,true,true,true,false,false,false,digging deeeep,02E-PM-485198-01
-73.96124648,40.79968847,33F,PM,10/18/2018,1,Adult,Cinnamon,Black,Black+,skinny tail,Ground Plane,FALSE,along bottom of rock outcropping,true,true,false,false,false,true,false,false,false,false,false,false,false,caching,33F-PM-976098-26
-73.97360917,40.76971442,30C,AM,10/18/2018,13,?,Black,"Gray, Black",Cinnamon+Black,"Gray lower back, Gray & Cinnamon selected as Primary with ""lower back"" written in next to Gray. White selected as Highlights. Made executive adjustments.",Above Ground,6,Jumped onto path & then back into brush,true,true,false,false,false,false,true,true,true,true,true,true,false,throwing down acorns,30C-AM-622126-09
-73.97877368,40.78938521,13E,AM,10/06/2018,4,Juvenile,Black,"Black, White","Cinnamon+Gray, White",Gray & White selected as Primary & Highlights. Made executive adjustments.,Above Ground,40,on fallen log,true,true,false,false,true,true,false,true,true,true,false,false,true,"chasing (#8),scratching",13E-AM-673709-29
-73.97710701,40.77914586,02D,AM,10/06/2018,20,Juvenile,Gray,"Gray, Black",Black+,Cinnamon head & stripe,Ground Plane,FALSE,perched on small fence,false,false,false,true,false,true,false,true,false,false,true,true,false,begging,02D-AM-483382-28
-73.97713323,40.77998666,35E,PM,10/10/2018,18,Juvenile,Gray,Cinnamon,"Gray+Cinnamon, White",Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Crossing path to tree,false,true,false,false,false,true,false,false,false,true,true,false,false,up on hind legs looking around,35E-PM-117077-24
-73.97638324,40.79017574,32I,AM,10/11/2018,6,Juvenile,Cinnamon,"Black, White","Cinnamon+Gray, Black",white tail/belly,Above Ground,12,base of tree,true,true,false,false,true,false,true,true,false,false,true,false,false,moseying,32I-AM-183335-22
-73.9767943,40.78928986,08F,PM,10/08/2018,3,?,Cinnamon,"Cinnamon, White","Black+Cinnamon, White",white haunches/tail,Above Ground,2,next to the hole of #6,false,true,true,false,false,false,true,false,true,true,true,false,false,"running across ball field 5,near home plate",08F-PM-544451-20
-73.96101152,40.79981066,32D,PM,10/18/2018,23,Adult,Black,"Gray, Black",Cinnamon+,notch on tail,Above Ground,6,in tree!,false,false,false,true,true,true,false,false,true,true,true,false,true,jump,32D-PM-693791-20
-73.97544085,40.76943115,38B,AM,10/14/2018,13,Juvenile,Cinnamon,"Black, White","Gray+Black, Cinnamon, White",skinny tail,Ground Plane,FALSE,in b/w trees,true,false,true,false,false,true,true,true,true,true,false,false,false,playing w/ #6,38B-AM-157477-01
-73.9702919,40.76857614,09G,AM,10/17/2018,27,?,Cinnamon,"Black, Cinnamon, White",Cinnamon+White,Gray & Cinnamon selected as both Primary and Highlights. Made executive adjustments.,Ground Plane,FALSE,Pond area,true,false,false,true,false,true,true,false,false,true,true,false,true,chased a bird carrying massive wad of grass,09G-AM-703035-18
-73.95296641,40.79041308,26B,PM,10/15/2018,16,Juvenile,Black,"Black, Cinnamon","Gray+Black, White","""Warm brown"" written in for Primary.",Above Ground,8,Tree to ground,false,true,false,false,true,true,false,false,true,false,true,true,true,eating (in a tree cage thing),26B-PM-392517-14
-73.96625874,40.78527443,23A,AM,10/19/2018,27,Adult,Cinnamon,"Cinnamon, White",Black+White,Gray & White selected as Primary & Highlights. Made executive adjustments.,Above Ground,20,(white oak),true,false,false,true,true,false,true,false,false,true,true,false,true,eating (osage orange),23A-AM-565386-17
-73.96017269,40.77456328,33B,AM,10/20/2018,5,Juvenile,Cinnamon,White,Gray+,"Off-white, decorator's white?",Above Ground,7,Under the tree,true,false,true,false,false,false,false,false,true,false,true,false,true,chasing #8,33B-AM-428520-28
-73.97574139,40.76770685,06G,PM,10/11/2018,4,?,Black,White,Gray+,"Gray, Cinnamon & White selected as Primary. White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,thin branch of tree,false,true,true,false,true,false,false,true,false,false,false,false,false,climbing (dog barked & it ran up tree),06G-PM-527445-07
-73.97511363,40.76792651,06D,AM,10/09/2018,21,Adult,Black,"Gray, White",Cinnamon+Black,white tail,Ground Plane,FALSE,perched on small fence,false,false,false,true,true,false,false,true,true,false,true,false,false,not sure; walking-stop-walking-stop,06D-AM-639693-28
-73.9798738,40.79639321,18F,PM,10/17/2018,8,?,Gray,"Gray, Black","Gray+Black, Cinnamon, White",beauty!,Above Ground,7,thin branch of tree,true,true,true,false,false,false,false,true,true,true,true,true,true,climbing (up rocks),18F-PM-463920-08
