X,Y,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Activities,Unique Squirrel ID
-73.96950677,40.78053416,25A,AM,10/11/2018,15,Adult,Cinnamon,Cinnamon,Gray+White,Cinnamon tail & belly,Ground Plane,FALSE,under a tree,false,false,false,false,true,false,false,false,true,true,false,true,false,eating (in a tree cage thing),25A-AM-444120-05
-73.95560675,40.79547609,22B,AM,10/11/2018,12,Adult,Cinnamon,White,Cinnamon+,too far to note 30',Ground Plane,FALSE,on fence,false,false,false,false,false,false,false,false,false,false,false,false,false,was hanging out w/ #2 until i showed up,22B-AM-959440-10
-73.9513801,40.77114773,32F,AM,10/14/2018,10,Adult,Gray,"Gray, White",Gray+,"Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO",Ground Plane,FALSE,Rock,false,false,true,true,false,false,false,false,false,false,false,false,false,standing,32F-AM-818548-17
-73.95016185,40.78929654,05E,AM,10/09/2018,19,Adult,Gray,Gray,Gray+,injured,Ground Plane,FALSE,Under bench,false,false,false,true,true,false,false,false,false,false,false,false,false,playing,05E-AM-817160-13
-73.95747477,40.79441891,08B,AM,10/11/2018,24,Juvenile,Gray,"Black, Cinnamon",Gray+White,Side stripes,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",true,false,true,false,false,false,false,false,false,true,false,true,false,chasing #8,08B-AM-450441-29
-73.96933018,40.7981685,13E,AM,10/09/2018,19,Adult,Cinnamon,Cinnamon,"Gray+Cinnamon, White",white belly,Ground Plane,FALSE,"unsure, just heard kuks",false,false,false,false,true,false,false,false,false,false,false,true,true,2/3 were chasing each other,13E-AM-444286-08
-73.97853358,40.78896636,37G,PM,10/16/2018,6,Adult,Gray,Cinnamon,Gray+White,Gray on legs,Ground Plane,FALSE,Under the tree,false,false,true,false,true,false,false,false,false,false,false,true,false,walking on branch,37G-PM-980966-02
-73.95672756,40.78241512,07G,PM,10/06/2018,20,Adult,Gray,White,Gray+Cinnamon,Can't tell :(,Ground Plane,FALSE,tree,false,false,false,false,true,false,false,false,false,false,false,true,false,eating (berries),07G-PM-404861-04
-73.96360413,40.78666374,22I,AM,10/12/2018,24,Adult,Gray,"Cinnamon, White",Gray+,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,bushes,true,false,false,true,false,false,false,false,false,false,false,true,false,chasing (#3),22I-AM-495752-25
-73.96782239,40.79550294,04A,AM,10/19/2018,27,Adult,Cinnamon,Cinnamon,+,Cinnamon along back & tail,Ground Plane,FALSE,in a tree,false,false,false,true,false,false,false,false,false,false,false,true,false,sitting,04A-AM-838637-24
-73.95266569,40.78500061,40C,PM,10/15/2018,6,Adult,Gray,Cinnamon,Cinnamon+,black in tail,Ground Plane,FALSE,Arbor path & hill w/ bushes,false,false,false,false,false,false,false,false,false,false,false,false,false,chillin',40C-PM-189642-21
-73.97766289,40.76598053,42C,AM,10/16/2018,8,Adult,Black,"Cinnamon, White",Gray+Cinnamon,Side stripes,Above Ground,6,under bushes,false,false,false,true,false,false,false,false,false,false,false,true,false,grooming! & scratching,42C-AM-170013-07
-73.96567202,40.79768737,08I,PM,10/17/2018,1,Adult,Gray,Cinnamon,Cinnamon+Gray,Cinnamon head,Ground Plane,FALSE,Running across wide street,false,true,true,false,true,false,false,false,false,false,false,true,false,climbed fence staring at me - went up tree,08I-PM-379899-25
-73.98080166,40.78918742,38F,PM,10/11/2018,22,Adult,Gray,Cinnamon,Gray+Cinnamon,White belly,Ground Plane,FALSE,"Started in field, crossed busy street, ran up tree",false,false,false,false,false,false,false,false,false,false,false,false,false,wrestling with child,38F-PM-216562-04
-73.96642538,40.78872925,08E,AM,10/14/2018,17,Adult,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Running along stone ledge,false,false,false,true,true,false,false,false,false,false,false,false,true,buried an acorn,08E-AM-938945-25
-73.97938859,40.77250413,08D,AM,10/12/2018,17,Adult,Gray,White,Gray+,"Black on body, White Belly, White tail",Above Ground,3,on a tree,false,false,true,false,false,false,false,false,false,false,false,false,false,watching,08D-AM-461590-22
-73.97742332,40.78810861,11H,AM,10/18/2018,24,Adult,Gray,"Cinnamon, White",Gray+Cinnamon,"Cinnamon flanks, light band across nose",Ground Plane,FALSE,on rock,false,true,false,false,false,false,false,false,false,false,false,false,true,staring,11H-AM-551124-28
-73.97746393,40.77877779,25B,PM,10/12/2018,15,Adult,Gray,Cinnamon,Gray+Cinnamon,white belly,Ground Plane,FALSE,Under the tree,true,false,true,false,false,false,false,false,false,false,false,false,false,walked between trees,25B-PM-899158-19
-73.96074948,40.78783918,19A,PM,10/07/2018,7,Adult,Black,White,Gray+,Cinnamon on its head,Above Ground,15,Running along stone ledge,false,false,false,false,false,false,false,false,false,false,false,false,false,crossing east drive,19A-PM-707796-18
-73.95770531,40.76866358,19F,AM,10/17/2018,19,Adult,Gray,White,Gray+Cinnamon,!!!,Ground Plane,FALSE,"Behind fence, tree trunk",false,false,true,false,false,false,false,false,false,false,false,false,false,running from #7,19F-AM-276756-07
-73.96281933,40.78807199,25I,AM,10/16/2018,22,Adult,Cinnamon,White,"Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,tree,true,false,false,false,true,false,false,false,false,false,false,true,true,climbing down,25I-AM-601182-11
-73.95091094,40.80009788,37H,PM,10/20/2018,25,Adult,Gray,White,Gray+White,Cinnamon face,Above Ground,15,in tree,false,false,false,false,false,false,false,false,false,true,false,false,false,climbing (fence),37H-PM-309290-23
-73.96937384,40.76660811,15G,AM,10/14/2018,23,Adult,Cinnamon,Cinnamon,Gray+White,"High in tree, unable to tell",Ground Plane,FALSE,Branch,false,false,true,true,true,false,false,false,false,false,false,true,false,digging,15G-AM-410152-03
-73.9721767,40.79931487,11B,PM,10/15/2018,28,Adult,Gray,Cinnamon,Cinnamon+,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Above Ground,10,in tree,false,false,false,false,true,false,false,false,false,false,false,false,false,jumping on fence,11B-PM-180119-05
-73.95385259,40.77923702,07H,AM,10/14/2018,3,Adult,Cinnamon,Cinnamon,Gray+,Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,15,"""FIELD""",false,false,false,true,false,false,false,false,false,false,false,true,false,eating (osage orange),07H-AM-781408-20
-73.97412944,40.79556803,33D,AM,10/11/2018,30,Adult,Cinnamon,Cinnamon,Gray+White,Cinnamon flanks,Above Ground,8,in tree,true,false,false,true,false,false,false,false,false,false,false,false,false,hopping around,33D-AM-606628-29
-73.95087793,40.79245678,34I,PM,10/18/2018,30,Adult,Gray,White,"Gray+Cinnamon, White","Gray & Cinnamon selected as Primary with a note that it was ""hard to tell"".",Ground Plane,FALSE,chain link fence,false,false,false,false,true,false,false,false,false,false,false,false,false,crossing east drive,34I-PM-439609-19
-73.98077648,40.78487409,40B,PM,10/08/2018,29,Adult,Gray,Gray,Gray+Cinnamon,Too far & cloudy to tell,Ground Plane,FALSE,"unsure, just heard kuks",true,false,false,false,false,false,false,false,false,false,false,true,false,fighting w/ pigeons,40B-PM-733381-03
-73.95066868,40.79090988,20A,AM,10/06/2018,22,Adult,Gray,"Cinnamon, White",Gray+Cinnamon,Darker than others,Ground Plane,FALSE,edge of park at 108th West,false,false,false,true,false,true,false,false,false,false,false,false,false,playing,20A-AM-506484-27
-73.97980177,40.79584131,12D,AM,10/09/2018,11,Adult,Gray,"Cinnamon, White",Gray+,"Black tail & edge, Cinnamon mid, While tail edge",Ground Plane,FALSE,rocks,false,false,false,false,false,false,false,false,false,false,false,true,false,chasing (#4 across trees),12D-AM-982188-17
-73.95314388,40.77913958,19C,AM,10/19/2018,20,Adult,Cinnamon,Cinnamon,Black+,may be same squirrel as #1 - male,Ground Plane,FALSE,running across bridle path,false,false,true,false,false,false,false,false,false,false,false,true,false,holding nut,19C-AM-170050-23
-73.96456934,40.7764248,04B,AM,10/19/2018,30,Adult,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,road,true,false,false,true,false,false,false,false,false,false,false,true,false,caching,04B-AM-518050-21
-73.94994293,40.7884152,38I,AM,10/08/2018,29,Adult,Gray,Cinnamon,Cinnamon+White,skinny tail,Ground Plane,FALSE,in tree,true,false,true,false,true,false,false,false,false,false,false,false,true,walking,38I-AM-315350-13
-73.97883865,40.79335319,02C,AM,10/19/2018,19,Adult,Gray,Cinnamon,Gray+White,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Sitting on tree limb,false,false,false,true,false,false,false,false,false,false,false,false,false,playing,02C-AM-816097-03
-73.96374717,40.79174909,39H,PM,10/17/2018,9,Adult,Gray,Cinnamon,Gray+White,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Undergrowth,false,false,false,false,false,false,false,false,false,true,false,false,false,playing,39H-PM-324595-16
-73.9506868,40.79299997,30B,PM,10/06/2018,10,Adult,Black,White,Cinnamon+Gray,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Above Ground,15,fence,true,false,false,true,false,false,false,false,false,false,true,false,false,chillin',30B-PM-150420-12
-73.96471405,40.78024662,42H,PM,10/08/2018,2,Adult,Gray,"Black, White",Gray+White,Cinnamon along back & tail,Above Ground,7,foot of tree,true,false,true,false,false,false,false,false,false,false,false,false,true,lying down,42H-PM-770200-09
-73.96137229,40.79370485,22C,PM,10/19/2018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon on shoulders,Above Ground,8,tree,true,false,false,true,true,false,false,false,false,false,false,false,false,hopping,22C-PM-620047-04
-73.95928646,40.76914297,10D,AM,10/19/2018,30,Adult,Gray,Cinnamon,Gray+Cinnamon,White tail,Ground Plane,FALSE,Oak tree,false,false,false,false,true,false,true,false,false,false,false,true,false,drank from a pond of rain water,10D-AM-905912-20
-73.96686926,40.78408096,17A,PM,10/09/2018,16,Adult,Gray,"Cinnamon, White",Cinnamon+Gray,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,Above Ground,25,Woods,false,false,true,false,true,false,false,false,false,false,false,true,false,chased by dog,17A-PM-116945-26
-73.96143015,40.76511342,05C,AM,10/18/2018,18,Adult,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Above Ground,2,Ground & Tree Base,true,true,false,false,true,false,false,false,false,false,false,true,true,chasing #15,05C-AM-639520-07
-73.9627896,40.77633864,02E,AM,10/18/2018,23,Adult,Gray,"Cinnamon, White",Gray+Cinnamon,Cinnamon along back & tail,Ground Plane,FALSE,in tree,false,false,false,false,true,false,false,false,false,false,false,false,false,sitting,02E-AM-832211-12
-73.95282904,40.77781299,34F,AM,10/20/2018,26,Adult,Gray,"Cinnamon, White",Gray+,"Gray, Black, & Cinnamon selected as Primary. Gray, Black, & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,Dog chased up tree,true,false,true,true,true,false,false,false,false,false,false,true,false,staring,34F-AM-617863-28
-73.97972989,40.77885906,14H,PM,10/19/2018,17,Adult,Gray,"Gray, White",Cinnamon+,White tail,Ground Plane,FALSE,in b/w trees,false,false,false,false,false,false,false,false,false,false,false,true,false,nut in mouth,14H-PM-909687-22
-73.97232599,40.78939657,42F,PM,10/13/2018,6,Adult,Gray,White,Gray+,"High in tree, unable to tell",Ground Plane,FALSE,on railing,false,false,false,true,false,false,false,false,false,false,false,false,false,running (from birds),42F-PM-856168-14
-73.95128067,40.77859096,37D,PM,10/14/2018,14,Juvenile,Gray,White,Gray+White,Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Ground Plane,FALSE,Running across wide street,false,false,false,false,false,false,true,false,true,false,false,true,false,pulling leaves,37D-PM-974323-05
-73.95317152,40.78070821,37E,PM,10/08/2018,23,Adult,Gray,White,Gray+Cinnamon,Brown legs,Ground Plane,FALSE,Undergrowth,false,false,false,true,false,false,false,false,false,false,false,false,true,burying,37E-PM-480929-21
-73.96683418,40.77327409,01D,PM,10/11/2018,25,Adult,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,40,treed area,false,false,false,false,true,false,false,false,false,false,false,true,false,chasing (#3),01D-PM-535305-24
-73.96166359,40.77805206,15G,AM,10/15/2018,15,Adult,Gray,White,Gray+White,didn't get a good look,Ground Plane,FALSE,lawn @ edge of landscaped area,false,false,false,false,true,false,false,false,false,false,false,true,false,jumping,15G-AM-670120-07
-73.9724386,40.77291234,29D,AM,10/16/2018,14,Adult,Gray,Cinnamon,Gray+,White tail,Ground Plane,FALSE,in tree,false,false,false,false,false,false,false,false,false,false,false,true,false,burying,29D-AM-875926-22
-73.97524465,40.76748774,12E,AM,10/20/2018,24,Adult,Gray,White,Gray+White,Partial missing tail,Above Ground,40,in tree,false,false,false,true,false,false,false,false,false,true,false,true,true,crossing path,12E-AM-440177-26
-73.96658138,40.7861568,35B,AM,10/10/2018,22,Adult,Gray,White,"Gray+Cinnamon, White","Didn't see squirrel size, or colors",Ground Plane,FALSE,on the lawn East of the fountain,true,false,false,false,false,false,false,false,false,false,false,false,false,moseying,35B-AM-900683-11
-73.97005031,40.788437,06C,PM,10/11/2018,3,Adult,Cinnamon,"Cinnamon, White",Cinnamon+Gray,Drawing included on tally sheet,Above Ground,6,fence,false,false,true,false,true,false,false,false,false,false,false,true,true,chasing #2 and climbing tree w/ #2,06C-PM-405289-13
-73.96281029,40.78672159,06G,AM,10/09/2018,24,Adult,Gray,"Cinnamon, White",Gray+,White underbelly,Ground Plane,FALSE,Ground & Tree Base,false,false,true,false,true,false,false,false,false,false,false,true,false,2/3 were chasing each other,06G-AM-185480-16
-73.97871485,40.7812293,16H,AM,10/15/2018,23,Juvenile,Gray,White,Black+,white belly,Above Ground,8,Tree & ground,true,false,false,false,false,false,false,false,false,false,false,false,true,sitting and watching on a tree,16H-AM-282909-21
-73.95052671,40.77828211,33H,PM,10/11/2018,19,Adult,Gray,Cinnamon,Gray+White,Gray & Cinnamon selected as both Primary and Highlights. Made executive adjustments.,Ground Plane,FALSE,near base of small tree,false,false,false,false,false,false,false,false,false,false,false,false,false,standing,33H-PM-907637-17
-73.95015526,40.79530679,11D,AM,10/12/2018,25,Adult,Gray,"Cinnamon, White",Black+,white haunches,Ground Plane,FALSE,root bed of tree,false,false,true,false,false,false,false,false,false,false,true,false,true,playing tag together,11D-AM-943391-05
-73.9592106,40.78318642,02G,PM,10/14/2018,12,Juvenile,Gray,White,Gray+Cinnamon,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,"Ran across path to eat behind fence, next to the fence.",true,false,true,false,false,false,false,false,false,false,false,false,false,chasing (#5),02G-PM-609125-10
-73.96430542,40.78178163,15C,AM,10/15/2018,2,Adult,Gray,Gray,Gray+Cinnamon,Cinnamon on shoulders,Ground Plane,FALSE,in the playground.,false,false,false,false,false,false,false,false,true,false,false,false,false,playing,15C-AM-560991-11
-73.97142802,40.76581347,13H,AM,10/12/2018,3,Adult,Gray,Gray,Cinnamon+,white haunches/tail,Above Ground,2,CROSS BRIDLE - INTO TREE TO AVOID DOGGO,false,false,false,false,false,false,false,false,false,false,true,true,false,for food,13H-AM-206177-07
-73.95557546,40.77692527,29A,PM,10/11/2018,18,Adult,Gray,Cinnamon,Black+,!!!,Ground Plane,FALSE,along the road,false,false,false,false,false,false,false,false,false,true,false,false,false,"playing,interacting with #7",29A-PM-319885-04
-73.95963281,40.77829654,15G,AM,10/06/2018,29,Adult,Gray,"Cinnamon, White",Gray+Cinnamon,young adult,Above Ground,3,Shore,false,false,false,false,false,false,false,false,false,true,false,false,false,burying,15G-AM-784388-19
-73.97604642,40.77895236,10G,AM,10/07/2018,1,Juvenile,Gray,Cinnamon,Gray+,didn't get a good look,Ground Plane,FALSE,close to tall tree & light post,false,true,false,false,false,true,false,false,false,false,false,true,false,met #4 while foraging and briefly tussled,10G-AM-422036-28
-73.95252193,40.78533729,12A,AM,10/06/2018,20,Juvenile,Gray,Cinnamon,Gray+Cinnamon,white on tail,Ground Plane,FALSE,Ground & Tree Base,false,false,false,false,false,false,false,false,false,false,false,true,true,sitting,12A-AM-245875-28
-73.95530063,40.78369767,22B,PM,10/14/2018,21,Adult,Gray,White,Gray+Cinnamon,White tail,Above Ground,12,on top of tarped sand pile,true,false,false,false,false,false,false,false,false,false,false,true,false,playing?,22B-PM-488829-10
-73.9512999,40.7863137,03G,AM,10/15/2018,29,Adult,Gray,Cinnamon,Gray+,white belly,Ground Plane,FALSE,in hole in tree,false,false,true,false,true,false,false,false,false,false,false,true,false,stood still & watched me then jumped on a fence and ran away,03G-AM-771013-02
-73.95834427,40.79184056,07A,PM,10/15/2018,6,Adult,Cinnamon,"Cinnamon, White",Gray+,white belly,Ground Plane,FALSE,on fence,false,false,false,false,false,false,false,false,false,false,false,true,false,eating (nut),07A-PM-120674-28
-73.96187476,40.79353415,13E,PM,10/14/2018,5,Adult,Gray,Cinnamon,Cinnamon+White,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,25,tree,true,false,false,false,false,false,true,false,false,false,false,true,true,walking,13E-PM-666633-17
-73.96801035,40.79019424,06E,PM,10/12/2018,1,Adult,Gray,Cinnamon,Gray+,Cinnamon on shoulders,Above Ground,4,tree,false,false,false,true,true,false,false,false,false,false,false,false,false,laid down on the branch,06E-PM-263686-25
-73.95183657,40.7985526,21D,AM,10/18/2018,19,Adult,Cinnamon,White,Gray+White,"Gray tail, Cinnamon feet",Above Ground,7,"Behind fence, grass",true,false,true,true,false,false,false,false,false,true,false,false,false,collecting nest material,21D-AM-183521-07
-73.95393229,40.7655526,36A,AM,10/07/2018,1,Juvenile,Gray,"Cinnamon, White",Gray+,dark gray,Above Ground,8,in tree,false,false,false,true,true,false,false,false,false,false,false,false,false,grooming,36A-AM-743918-03
-73.97973705,40.77180359,08E,AM,10/11/2018,27,Juvenile,Gray,Gray,Gray+Cinnamon,white belly,Ground Plane,FALSE,lawn moving east over Park path,true,true,false,false,false,false,false,false,false,true,false,false,false,together w/ #3,08E-AM-293220-22
-73.98032969,40.76517694,16I,AM,10/16/2018,21,Adult,Gray,"Cinnamon, White",Gray+,Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,12,Sitting on back of bench with food hanging from mouth,true,false,true,false,false,false,false,false,false,false,false,true,false,bringing green leaves to nest,16I-AM-379335-04
-73.96932377,40.78770686,32E,PM,10/09/2018,21,Adult,Cinnamon,White,Gray+,White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,"Flowers, grass",true,false,false,false,true,false,false,false,false,false,false,false,false,teasing barking dog,32E-PM-222033-19
-73.95567737,40.79652839,33D,PM,10/06/2018,16,Adult,Cinnamon,Cinnamon,"Gray+Cinnamon, White",injured,Above Ground,6,under a tree,true,false,false,false,true,false,false,false,false,false,false,false,true,jumping,33D-PM-217415-23
-73.95012177,40.77348316,39F,PM,10/06/2018,12,Adult,Gray,Cinnamon,Black+,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,foot of tree,false,false,false,false,false,false,false,false,false,false,false,true,false,burying nuts,39F-PM-983876-27
-73.97642995,40.79754956,19C,PM,10/17/2018,27,Adult,Gray,Cinnamon,Gray+,white back legs,Ground Plane,FALSE,in the European Beech,false,false,false,false,false,false,false,false,false,true,false,true,false,sitting,19C-PM-145252-17
-73.962481,40.76703255,27I,PM,10/10/2018,29,Adult,Gray,White,Gray+Cinnamon,"Gray & Cinnamon selected as Primary: ""much browner, like 1/2 & 1/2"".",Ground Plane,FALSE,Fence pole,false,false,false,false,true,false,false,false,false,false,false,true,true,gathering,27I-PM-243165-06
-73.96918459,40.79781015,08I,PM,10/17/2018,22,Adult,Gray,White,Gray+Cinnamon,White back left leg,Ground Plane,FALSE,Tree cavity [of] London Plane tree,false,false,false,false,false,false,false,false,false,false,false,true,true,was chased by # 11,08I-PM-999820-09
-73.95066756,40.77729055,32F,PM,10/07/2018,8,Adult,Gray,White,Cinnamon+White,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,A rock,true,false,false,true,false,false,false,false,false,true,true,true,true,hanging upside down,32F-PM-972523-10
-73.95468505,40.76848148,32A,PM,10/09/2018,26,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",white on tail,Above Ground,5,on tree knob,false,false,true,true,false,false,false,false,false,false,false,true,false,staring,32A-PM-571326-01
-73.9548042,40.78201717,01G,PM,10/06/2018,16,Juvenile,Gray,White,Gray+Cinnamon,standard coloration,Above Ground,20,on stone arch,true,true,false,true,true,false,false,false,false,false,false,true,false,watching me scratching,01G-PM-977866-29
-73.96642436,40.77395122,09A,PM,10/09/2018,28,Adult,Gray,Cinnamon,Gray+White,Gray & White selected as Primary & Highlights. Made executive adjustments.,Ground Plane,FALSE,in tree,false,false,false,false,false,false,false,false,false,false,false,true,false,running from #7,09A-PM-929122-06
-73.96811798,40.77494043,04D,AM,10/16/2018,1,Adult,Gray,Cinnamon,Cinnamon+Gray,large white highlight,Above Ground,25,ran to tree,false,true,true,false,true,false,false,false,false,false,false,false,false,chasing #2,04D-AM-825800-22
-73.97256353,40.77572969,01I,AM,10/11/2018,4,Adult,Gray,Gray,Gray+,white back legs,Ground Plane,FALSE,"Behind fence, grass",false,false,false,true,false,false,false,false,false,false,false,true,false,walking w/ something in mouth,01I-AM-783454-08
-73.97938631,40.79318348,14D,AM,10/15/2018,10,Adult,Gray,"Cinnamon, White",Gray+Cinnamon,Gray patches on back legs,Ground Plane,FALSE,in tree!,false,false,false,true,false,false,false,false,false,false,false,true,false,scampering w/ squirrel #1,14D-AM-104509-15
-73.95397446,40.78389338,26B,PM,10/09/2018,11,Juvenile,Cinnamon,Gray,Cinnamon+,white on tail,Ground Plane,FALSE,"in trees, then to ground",false,false,false,true,true,false,false,false,false,false,false,false,false,chasing #5,26B-PM-400821-06
-73.95560356,40.77587114,32I,PM,10/06/2018,17,Adult,Gray,Cinnamon,"Gray+Cinnamon, White",Cinnamon head & stripe,Above Ground,3,on a tree,false,true,false,false,false,true,false,false,false,false,true,false,true,walking,32I-PM-791295-23
-73.94973064,40.78639921,39E,AM,10/12/2018,25,Adult,Gray,"Black, White",Gray+Cinnamon,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,tree,false,false,false,false,true,false,false,false,false,false,true,true,false,scratching!,39E-AM-610122-29
-73.94982749,40.79012479,22F,PM,10/19/2018,27,Adult,Gray,Cinnamon,Gray+Cinnamon,young adult,Ground Plane,FALSE,tree,false,false,true,false,false,false,false,false,false,false,false,false,false,did not notice dog sitting a few yards away (10-20 ft),22F-PM-612543-11
-73.96369758,40.77450917,32E,PM,10/07/2018,23,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,tree,false,false,true,true,false,false,false,false,false,false,false,true,false,playing?,32E-PM-248867-29
-73.95698407,40.77947084,26I,PM,10/14/2018,7,Adult,Cinnamon,"Black, Cinnamon",Gray+Cinnamon,cinnamon tail,Ground Plane,FALSE,tree,false,false,false,false,false,false,false,false,false,false,false,true,false,hopping,26I-PM-140492-08
-73.95145816,40.76920202,28A,PM,10/18/2018,12,Adult,Gray,Cinnamon,Gray+White,white on tail,Ground Plane,FALSE,in tree,false,false,false,true,false,false,false,false,false,false,false,true,true,met #4 while foraging and briefly tussled,28A-PM-707230-20
-73.95444837,40.77128855,28D,PM,10/08/2018,21,Adult,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,lawn,true,false,false,true,false,false,false,false,false,false,false,false,false,cleaning,28D-PM-339854-07
-73.97338274,40.78889136,03F,PM,10/13/2018,7,Adult,Gray,Cinnamon,"Gray+Cinnamon, White",may be same squirrel as #1 - male,Ground Plane,FALSE,bush,false,false,false,false,false,false,false,false,false,false,false,true,true,digging & burying,03F-PM-981216-28
-73.96699491,40.77129872,07I,AM,10/18/2018,12,Adult,Gray,White,Cinnamon+White,"Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO",Ground Plane,FALSE,by water,false,false,false,false,false,false,false,false,false,true,false,false,true,following #1,07I-AM-159289-09
-73.97709822,40.78340054,01F,PM,10/13/2018,15,Adult,Gray,Gray,Gray+,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Above Ground,4,Clearing near bike path (bikes active),false,false,false,false,true,false,false,false,false,false,false,true,false,digging,01F-PM-617654-08
-73.95116626,40.78987466,31A,PM,10/08/2018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,small adult,Ground Plane,FALSE,in tree,true,false,false,false,false,false,false,false,false,false,false,false,false,"foraging?,crossing road",31A-PM-960801-26
-73.96210238,40.76867357,15C,AM,10/09/2018,14,Adult,Gray,White,Gray+Cinnamon,may be same squirrel as #1 - male,Ground Plane,FALSE,in a tree with red berries,false,false,true,false,false,true,false,false,false,false,false,true,false,playing with #5,15C-AM-467181-12
-73.97397078,40.78488451,03G,PM,10/07/2018,13,Adult,Gray,Cinnamon,Gray+White,"Skinny, thin tail",Ground Plane,FALSE,Sitting on back of bench with food hanging from mouth,false,false,false,true,true,false,false,false,false,false,false,true,false,scampering thru the grass!,03G-PM-177214-26
-73.96004245,40.77394369,08C,PM,10/09/2018,4,Juvenile,Gray,White,Gray+,Could be same squirrel as #1?,Above Ground,6,hanging upside down to get a nut,false,false,false,false,true,false,false,false,false,true,false,false,false,hanging upside down,08C-PM-494230-17
-73.9617266,40.79881325,36I,AM,10/16/2018,14,Adult,Cinnamon,Cinnamon,Gray+White,Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,20,on tree,false,false,false,true,true,false,false,false,false,false,false,false,false,walked between trees,36I-AM-990194-06
-73.96989909,40.78193527,08D,PM,10/16/2018,14,Adult,Gray,Cinnamon,Cinnamon+White,Gray patches on back legs,Above Ground,30,went up tree,false,true,false,false,true,false,false,false,false,false,false,true,false,standing,08D-PM-545044-05
-73.97758869,40.79328793,33E,PM,10/16/2018,16,Adult,Cinnamon,Cinnamon,Gray+Cinnamon,Gray on legs,Ground Plane,FALSE,Construction materials,true,false,false,false,true,false,false,false,false,false,false,false,false,digging,33E-PM-856770-16
-73.96004646,40.78428296,11D,PM,10/19/2018,7,Adult,Gray,Cinnamon,Cinnamon+,cinnamon tail,Above Ground,3,Large tree by (fence of the conservatory) about to climb up,false,false,false,false,false,true,false,false,false,false,false,false,true,digging deeeep,11D-PM-960830-18
-73.96480176,40.76643913,11D,PM,10/14/2018,19,Adult,Gray,Gray,Black+Gray,White selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,playground,false,false,false,false,false,false,false,false,false,false,false,true,false,digging,11D-PM-299192-15
